Dataset,AnalysisType,LLM_Cluster_Used,Model,Mean_AUC,AUC_StdDev,SVI,TopFeatures
data_97_quadratic,Assisted,cluster_roberta,LogisticReg,0.6592351402442982,0.056587591223481934,11.627906976744185,N/A
data_97_quadratic,Assisted,cluster_roberta,RandomForest,0.8728967128485136,0.04056050407041926,11.627906976744185,N/A
data_97_quadratic,Assisted,cluster_roberta,GradientBoost,0.8369536882588419,0.05743576452180674,11.627906976744185,N/A
data_97_quadratic,Assisted,cluster_bert,LogisticReg,0.6535629322377282,0.05752464333654073,11.627906976744185,N/A
data_97_quadratic,Assisted,cluster_bert,RandomForest,0.8707127897654261,0.041412295668982614,11.627906976744185,N/A
data_97_quadratic,Assisted,cluster_bert,GradientBoost,0.8401604183390186,0.056818846181663926,11.627906976744185,N/A
data_97_quadratic,Assisted,cluster_gatortron,LogisticReg,0.6734760448331962,0.055620819119473495,11.627906976744185,N/A
data_97_quadratic,Assisted,cluster_gatortron,RandomForest,0.8736848157406619,0.037901436944291225,11.627906976744185,N/A
data_97_quadratic,Assisted,cluster_gatortron,GradientBoost,0.8383922905935907,0.05301770631554975,11.627906976744185,N/A
data_97_quadratic,Assisted,cluster_ernie,LogisticReg,0.6430400467386913,0.058130994242554496,11.627906976744185,N/A
data_97_quadratic,Assisted,cluster_ernie,RandomForest,0.8704321052488438,0.037146219808648476,11.627906976744185,N/A
data_97_quadratic,Assisted,cluster_ernie,GradientBoost,0.8398079138276016,0.05208362533030429,11.627906976744185,N/A
data_97_quadratic,Assisted,cluster_minilm,LogisticReg,0.6585848753994286,0.05895807729753036,11.627906976744185,N/A
data_97_quadratic,Assisted,cluster_minilm,RandomForest,0.8706258354029397,0.038010274468722884,11.627906976744185,N/A
data_97_quadratic,Assisted,cluster_minilm,GradientBoost,0.8373135334518428,0.05712979957785468,11.627906976744185,N/A
data_97_quadratic,Assisted,cluster_llama,LogisticReg,0.6422694593570644,0.05805507627849832,11.627906976744185,N/A
data_97_quadratic,Assisted,cluster_llama,RandomForest,0.871566553456016,0.038335997507475614,11.627906976744185,N/A
data_97_quadratic,Assisted,cluster_llama,GradientBoost,0.8396560212166889,0.058788898128714684,11.627906976744185,N/A
data_97_quadratic,Assisted,cluster_t5,LogisticReg,0.6543554710923535,0.057039458968756555,11.627906976744185,N/A
data_97_quadratic,Assisted,cluster_t5,RandomForest,0.8721667967607736,0.03975834084117599,11.627906976744185,N/A
data_97_quadratic,Assisted,cluster_t5,GradientBoost,0.8370054913388019,0.05954711908356576,11.627906976744185,N/A
data_45_cubic,Unassisted,N/A,LogisticReg,0.7220774555630848,0.05302229025460829,22.727272727272727,N/A
data_45_cubic,Unassisted,N/A,RandomForest,0.8761101585342937,0.0322579215311941,22.727272727272727,N/A
data_45_cubic,Unassisted,N/A,GradientBoost,0.9677470755615406,0.024672099539240676,22.727272727272727,N/A
data_45_cubic,Assisted,cluster_t5,LogisticReg,0.7155585842359383,0.052928943645989567,21.73913043478261,N/A
data_45_cubic,Assisted,cluster_t5,RandomForest,0.8804985943202905,0.03446461825034126,21.73913043478261,N/A
data_45_cubic,Assisted,cluster_t5,GradientBoost,0.9634244105662387,0.02707615766892073,21.73913043478261,N/A
data_45_cubic,Assisted,cluster_roberta,LogisticReg,0.7083966070277334,0.05252359124702584,21.73913043478261,N/A
data_45_cubic,Assisted,cluster_roberta,RandomForest,0.8787764848893836,0.03437789341356767,21.73913043478261,N/A
data_45_cubic,Assisted,cluster_roberta,GradientBoost,0.9629856214646009,0.02944758628313092,21.73913043478261,N/A
data_45_cubic,Assisted,cluster_bert,LogisticReg,0.7031938918446591,0.05610077868018635,21.73913043478261,N/A
data_45_cubic,Assisted,cluster_bert,RandomForest,0.876769793614601,0.03468798646880376,21.73913043478261,N/A
data_45_cubic,Assisted,cluster_bert,GradientBoost,0.9672827921076034,0.024570724913400878,21.73913043478261,N/A
data_45_cubic,Assisted,cluster_minilm,LogisticReg,0.704237098299523,0.05174719246819681,21.73913043478261,N/A
data_45_cubic,Assisted,cluster_minilm,RandomForest,0.8777371485834239,0.033337350173209886,21.73913043478261,N/A
data_45_cubic,Assisted,cluster_minilm,GradientBoost,0.9643292684941787,0.02676426739262353,21.73913043478261,N/A
data_45_cubic,Assisted,cluster_gatortron,LogisticReg,0.7053394354943667,0.05190696314873309,21.73913043478261,N/A
data_45_cubic,Assisted,cluster_gatortron,RandomForest,0.8761415501444619,0.0362041187648409,21.73913043478261,N/A
data_45_cubic,Assisted,cluster_gatortron,GradientBoost,0.9622024838227218,0.029126646221250888,21.73913043478261,N/A
data_45_cubic,Assisted,cluster_ernie,LogisticReg,0.7193031198517243,0.04953876955843574,21.73913043478261,N/A
data_45_cubic,Assisted,cluster_ernie,RandomForest,0.8805754627763679,0.03427450579934922,21.73913043478261,N/A
data_45_cubic,Assisted,cluster_ernie,GradientBoost,0.9662798974684875,0.026118620906764565,21.73913043478261,N/A
data_45_cubic,Assisted,cluster_llama,LogisticReg,0.7150948310684582,0.052809233064906536,21.73913043478261,N/A
data_45_cubic,Assisted,cluster_llama,RandomForest,0.8778789425084044,0.03503667443026893,21.73913043478261,N/A
data_45_cubic,Assisted,cluster_llama,GradientBoost,0.967108365443197,0.026157637864451376,21.73913043478261,N/A
data_18_quadratic,Unassisted,N/A,LogisticReg,0.5814014874434323,0.06033782502796375,50.0,N/A
data_18_quadratic,Unassisted,N/A,RandomForest,0.8835979071804294,0.034043203706744254,50.0,N/A
data_18_quadratic,Unassisted,N/A,GradientBoost,0.9553450920274166,0.02936442759035836,50.0,N/A
data_18_quadratic,Assisted,cluster_gatortron,LogisticReg,0.5865537165593812,0.06552129700676501,45.45454545454545,N/A
data_18_quadratic,Assisted,cluster_gatortron,RandomForest,0.8864078238122367,0.0341457260344621,45.45454545454545,N/A
data_18_quadratic,Assisted,cluster_gatortron,GradientBoost,0.9514593950040588,0.03187807096183855,45.45454545454545,N/A
data_18_quadratic,Assisted,cluster_ernie,LogisticReg,0.6019237615249031,0.05736805543655952,45.45454545454545,N/A
data_18_quadratic,Assisted,cluster_ernie,RandomForest,0.8840657042036151,0.03620030959503157,45.45454545454545,N/A
data_18_quadratic,Assisted,cluster_ernie,GradientBoost,0.9513782696672257,0.03313592680056707,45.45454545454545,N/A
data_18_quadratic,Assisted,cluster_minilm,LogisticReg,0.6255794132991848,0.060909135072985274,45.45454545454545,N/A
data_18_quadratic,Assisted,cluster_minilm,RandomForest,0.8846033512435499,0.037987402014289594,45.45454545454545,N/A
data_18_quadratic,Assisted,cluster_minilm,GradientBoost,0.9473691354754957,0.031303655215956,45.45454545454545,N/A
data_18_quadratic,Assisted,cluster_llama,LogisticReg,0.5753658439078704,0.05600843569186809,45.45454545454545,N/A
data_18_quadratic,Assisted,cluster_llama,RandomForest,0.8636150816786554,0.037766160686691884,45.45454545454545,N/A
data_18_quadratic,Assisted,cluster_llama,GradientBoost,0.948478800987928,0.03080154130169515,45.45454545454545,N/A
data_18_quadratic,Assisted,cluster_t5,LogisticReg,0.5872735968721485,0.0637669145618239,45.45454545454545,N/A
data_18_quadratic,Assisted,cluster_t5,RandomForest,0.8818865245472725,0.03703391603724596,45.45454545454545,N/A
data_18_quadratic,Assisted,cluster_t5,GradientBoost,0.9524346258053358,0.02783507918190664,45.45454545454545,N/A
data_18_quadratic,Assisted,cluster_roberta,LogisticReg,0.6147296571802943,0.05670161310998615,45.45454545454545,N/A
data_18_quadratic,Assisted,cluster_roberta,RandomForest,0.8833475559831622,0.03236432712154869,45.45454545454545,N/A
data_18_quadratic,Assisted,cluster_roberta,GradientBoost,0.9468714203833908,0.032548405922293744,45.45454545454545,N/A
data_18_quadratic,Assisted,cluster_bert,LogisticReg,0.6296776626989105,0.05583633217141351,45.45454545454545,N/A
data_18_quadratic,Assisted,cluster_bert,RandomForest,0.8897394022772148,0.033042757176477464,45.45454545454545,N/A
data_18_quadratic,Assisted,cluster_bert,GradientBoost,0.946987168230894,0.03216254211649361,45.45454545454545,N/A
data_69_linear,Unassisted,N/A,LogisticReg,0.6271354272692523,0.05771795431883557,16.666666666666668,N/A
data_69_linear,Unassisted,N/A,RandomForest,0.8766401812064814,0.03574194087680108,16.666666666666668,N/A
data_69_linear,Unassisted,N/A,GradientBoost,0.8439397896862687,0.055963802329864906,16.666666666666668,N/A
data_69_linear,Assisted,cluster_roberta,LogisticReg,0.6479837472883894,0.058518751783300425,16.129032258064516,N/A
data_69_linear,Assisted,cluster_roberta,RandomForest,0.8770104644681357,0.0371389370069537,16.129032258064516,N/A
data_69_linear,Assisted,cluster_roberta,GradientBoost,0.8356659357077909,0.05425792721003203,16.129032258064516,N/A
data_69_linear,Assisted,cluster_bert,LogisticReg,0.6357985634980973,0.05940798221196994,16.129032258064516,N/A
data_69_linear,Assisted,cluster_bert,RandomForest,0.8782181984298917,0.03609560882514138,16.129032258064516,N/A
data_69_linear,Assisted,cluster_bert,GradientBoost,0.8339117002535805,0.05625091151879755,16.129032258064516,N/A
data_69_linear,Assisted,cluster_minilm,LogisticReg,0.6321303379123617,0.053953996104706026,16.129032258064516,N/A
data_69_linear,Assisted,cluster_minilm,RandomForest,0.8762112588032143,0.03769418693295849,16.129032258064516,N/A
data_69_linear,Assisted,cluster_minilm,GradientBoost,0.8361462108165812,0.054886484665008346,16.129032258064516,N/A
data_69_linear,Assisted,cluster_gatortron,LogisticReg,0.6544455436188192,0.056525668718798036,16.129032258064516,N/A
data_69_linear,Assisted,cluster_gatortron,RandomForest,0.881306418970723,0.035222706985306544,16.129032258064516,N/A
data_69_linear,Assisted,cluster_gatortron,GradientBoost,0.8417167794627296,0.053205782214045476,16.129032258064516,N/A
data_69_linear,Assisted,cluster_llama,LogisticReg,0.6292028855930379,0.059601635529362214,16.129032258064516,N/A
data_69_linear,Assisted,cluster_llama,RandomForest,0.8788061759137058,0.03727992373266078,16.129032258064516,N/A
data_69_linear,Assisted,cluster_llama,GradientBoost,0.8468027803343692,0.05521290625752314,16.129032258064516,N/A
data_69_linear,Assisted,cluster_t5,LogisticReg,0.6365877767394579,0.054857750122837216,16.129032258064516,N/A
data_69_linear,Assisted,cluster_t5,RandomForest,0.8783355634197152,0.03440834617739655,16.129032258064516,N/A
data_69_linear,Assisted,cluster_t5,GradientBoost,0.8400710679265706,0.05460479225680968,16.129032258064516,N/A
data_69_linear,Assisted,cluster_ernie,LogisticReg,0.6393093400541666,0.058826318713406,16.129032258064516,N/A
data_69_linear,Assisted,cluster_ernie,RandomForest,0.8764053948604361,0.03625069795420273,16.129032258064516,N/A
data_69_linear,Assisted,cluster_ernie,GradientBoost,0.8353316289634769,0.05504436422159069,16.129032258064516,N/A
data_69_linear,Assisted,cluster_e5_small,LogisticReg,0.6389110346432392,0.054055252757247756,16.129032258064516,N/A
data_69_linear,Assisted,cluster_e5_small,RandomForest,0.8774803376584679,0.03653960107440978,16.129032258064516,N/A
data_69_linear,Assisted,cluster_e5_small,GradientBoost,0.8381510700784317,0.054128709583189986,16.129032258064516,N/A
data_67_linear,Unassisted,N/A,LogisticReg,0.6143249858624005,0.06031192791122389,16.666666666666668,N/A
data_67_linear,Unassisted,N/A,RandomForest,0.874054113964436,0.03610823637792913,16.666666666666668,N/A
data_67_linear,Unassisted,N/A,GradientBoost,0.8499781431492559,0.04904057685935811,16.666666666666668,N/A
data_67_linear,Assisted,cluster_roberta,LogisticReg,0.6129458450370331,0.054865307554428075,16.129032258064516,N/A
data_67_linear,Assisted,cluster_roberta,RandomForest,0.8721997744794823,0.037559647148021943,16.129032258064516,N/A
data_67_linear,Assisted,cluster_roberta,GradientBoost,0.8324582477461666,0.05725603464501806,16.129032258064516,N/A
data_67_linear,Assisted,cluster_bert,LogisticReg,0.6282045927234992,0.05710770880015124,16.129032258064516,N/A
data_67_linear,Assisted,cluster_bert,RandomForest,0.8751126369255817,0.037267418987604085,16.129032258064516,N/A
data_67_linear,Assisted,cluster_bert,GradientBoost,0.8381073560525572,0.050880401489325086,16.129032258064516,N/A
data_67_linear,Assisted,cluster_minilm,LogisticReg,0.6228864424103465,0.05775029886725761,16.129032258064516,N/A
data_67_linear,Assisted,cluster_minilm,RandomForest,0.8737725570301191,0.03686213016719613,16.129032258064516,N/A
data_67_linear,Assisted,cluster_minilm,GradientBoost,0.8374906971285497,0.05219652633525292,16.129032258064516,N/A
data_67_linear,Assisted,cluster_gatortron,LogisticReg,0.6218691625460601,0.06488322981400445,16.129032258064516,N/A
data_67_linear,Assisted,cluster_gatortron,RandomForest,0.8757863220452277,0.03640042414142772,16.129032258064516,N/A
data_67_linear,Assisted,cluster_gatortron,GradientBoost,0.8287445946533445,0.05396198519310043,16.129032258064516,N/A
data_67_linear,Assisted,cluster_t5,LogisticReg,0.6290759237660616,0.060900420081636965,16.129032258064516,N/A
data_67_linear,Assisted,cluster_t5,RandomForest,0.8725136590444846,0.03694951895550571,16.129032258064516,N/A
data_67_linear,Assisted,cluster_t5,GradientBoost,0.8377841938101218,0.049650267616196585,16.129032258064516,N/A
data_67_linear,Assisted,cluster_ernie,LogisticReg,0.6324719430226476,0.05680731741674027,16.129032258064516,N/A
data_67_linear,Assisted,cluster_ernie,RandomForest,0.8775137920888446,0.03835037296937876,16.129032258064516,N/A
data_67_linear,Assisted,cluster_ernie,GradientBoost,0.8444387152906441,0.048530267381027975,16.129032258064516,N/A
data_67_linear,Assisted,cluster_llama,LogisticReg,0.6191903466592045,0.057978480188055424,16.129032258064516,N/A
data_67_linear,Assisted,cluster_llama,RandomForest,0.8758840322103572,0.03667228663617793,16.129032258064516,N/A
data_67_linear,Assisted,cluster_llama,GradientBoost,0.8415022180024312,0.05131557632390227,16.129032258064516,N/A
data_58_quadratic,Unassisted,N/A,LogisticReg,0.644903795555136,0.05269854855477118,19.23076923076923,N/A
data_58_quadratic,Unassisted,N/A,RandomForest,0.8820121107486568,0.03395263282072805,19.23076923076923,N/A
data_58_quadratic,Unassisted,N/A,GradientBoost,0.9004953073245943,0.040857088174883725,19.23076923076923,N/A
data_58_quadratic,Assisted,cluster_llama,LogisticReg,0.6451459448888471,0.05299686355612973,18.51851851851852,N/A
data_58_quadratic,Assisted,cluster_llama,RandomForest,0.8837320315158388,0.03344107946856395,18.51851851851852,N/A
data_58_quadratic,Assisted,cluster_llama,GradientBoost,0.898933556895597,0.04016492869570392,18.51851851851852,N/A
data_58_quadratic,Assisted,cluster_roberta,LogisticReg,0.658720430449399,0.052979632937728026,18.51851851851852,N/A
data_58_quadratic,Assisted,cluster_roberta,RandomForest,0.8870308120331883,0.030037524698844072,18.51851851851852,N/A
data_58_quadratic,Assisted,cluster_roberta,GradientBoost,0.8878112452094656,0.041366741400693324,18.51851851851852,N/A
data_58_quadratic,Assisted,cluster_bert,LogisticReg,0.6571907656893038,0.05105306695833994,18.51851851851852,N/A
data_58_quadratic,Assisted,cluster_bert,RandomForest,0.8865566315434834,0.03154887344195252,18.51851851851852,N/A
data_58_quadratic,Assisted,cluster_bert,GradientBoost,0.8868087441386691,0.042329516951670476,18.51851851851852,N/A
data_58_quadratic,Assisted,cluster_minilm,LogisticReg,0.6891376060656179,0.05024302411604915,18.51851851851852,N/A
data_58_quadratic,Assisted,cluster_minilm,RandomForest,0.8871157419862661,0.031674085465072076,18.51851851851852,N/A
data_58_quadratic,Assisted,cluster_minilm,GradientBoost,0.8833874381223358,0.04638958665727828,18.51851851851852,N/A
data_58_quadratic,Assisted,cluster_gatortron,LogisticReg,0.6471585362888245,0.059739752491709146,18.51851851851852,N/A
data_58_quadratic,Assisted,cluster_gatortron,RandomForest,0.8835700691932555,0.03328720645671616,18.51851851851852,N/A
data_58_quadratic,Assisted,cluster_gatortron,GradientBoost,0.8882220279224444,0.04326353353583262,18.51851851851852,N/A
data_58_quadratic,Assisted,cluster_t5,LogisticReg,0.6587865387246248,0.05126970695372361,18.51851851851852,N/A
data_58_quadratic,Assisted,cluster_t5,RandomForest,0.8871179841679525,0.03081403096864854,18.51851851851852,N/A
data_58_quadratic,Assisted,cluster_t5,GradientBoost,0.8871450408861614,0.04297207271305417,18.51851851851852,N/A
data_58_quadratic,Assisted,cluster_ernie,LogisticReg,0.6620823346742754,0.05376582642738059,18.51851851851852,N/A
data_58_quadratic,Assisted,cluster_ernie,RandomForest,0.8861847126588881,0.029435849480900316,18.51851851851852,N/A
data_58_quadratic,Assisted,cluster_ernie,GradientBoost,0.8850614322634155,0.043405115002895824,18.51851851851852,N/A
data_95_quadratic,Unassisted,N/A,LogisticReg,0.6126809265631469,0.05615935534992122,11.904761904761905,N/A
data_95_quadratic,Unassisted,N/A,RandomForest,0.8720036815458099,0.02982036958524131,11.904761904761905,N/A
data_95_quadratic,Unassisted,N/A,GradientBoost,0.8521292423917082,0.04420296804164688,11.904761904761905,N/A
data_95_quadratic,Assisted,cluster_ernie,LogisticReg,0.6376609899352182,0.057081561084715564,11.627906976744185,N/A
data_95_quadratic,Assisted,cluster_ernie,RandomForest,0.8720628964428339,0.033709781427639016,11.627906976744185,N/A
data_95_quadratic,Assisted,cluster_ernie,GradientBoost,0.8431725504052779,0.04568678618378027,11.627906976744185,N/A
data_95_quadratic,Assisted,cluster_t5,LogisticReg,0.620141891298895,0.05444612940704986,11.627906976744185,N/A
data_95_quadratic,Assisted,cluster_t5,RandomForest,0.8719562547876195,0.03433717039074499,11.627906976744185,N/A
data_95_quadratic,Assisted,cluster_t5,GradientBoost,0.8432496629560476,0.04785774941587707,11.627906976744185,N/A
data_95_quadratic,Assisted,cluster_roberta,LogisticReg,0.618057270968905,0.05528131075326085,11.627906976744185,N/A
data_95_quadratic,Assisted,cluster_roberta,RandomForest,0.8704405574878522,0.03228280347874574,11.627906976744185,N/A
data_95_quadratic,Assisted,cluster_roberta,GradientBoost,0.8422587722399411,0.05226918437005108,11.627906976744185,N/A
data_95_quadratic,Assisted,cluster_bert,LogisticReg,0.6534639961665485,0.05381068708761726,11.627906976744185,N/A
data_95_quadratic,Assisted,cluster_bert,RandomForest,0.8755817987676618,0.0327868361596548,11.627906976744185,N/A
data_95_quadratic,Assisted,cluster_bert,GradientBoost,0.8535013393344082,0.04253602898662386,11.627906976744185,N/A
data_95_quadratic,Assisted,cluster_minilm,LogisticReg,0.6385231503336045,0.05546015756212369,11.627906976744185,N/A
data_95_quadratic,Assisted,cluster_minilm,RandomForest,0.8706149051214092,0.03363425492623054,11.627906976744185,N/A
data_95_quadratic,Assisted,cluster_minilm,GradientBoost,0.8409216860276597,0.047921492498661525,11.627906976744185,N/A
data_95_quadratic,Assisted,cluster_gatortron,LogisticReg,0.6256272402789242,0.05366608560682425,11.627906976744185,N/A
data_95_quadratic,Assisted,cluster_gatortron,RandomForest,0.873193053017779,0.031294326044256214,11.627906976744185,N/A
data_95_quadratic,Assisted,cluster_gatortron,GradientBoost,0.8405983577444122,0.04797898577420818,11.627906976744185,N/A
data_95_quadratic,Assisted,cluster_llama,LogisticReg,0.6132107858059602,0.05651994254554651,11.627906976744185,N/A
data_95_quadratic,Assisted,cluster_llama,RandomForest,0.8716738942394143,0.03586151165004285,11.627906976744185,N/A
data_95_quadratic,Assisted,cluster_llama,GradientBoost,0.8505759652132852,0.04668026212931367,11.627906976744185,N/A
data_11_exponential,Unassisted,N/A,LogisticReg,0.6059156422247698,0.05431907370759537,62.5,N/A
data_11_exponential,Unassisted,N/A,RandomForest,0.8009477740959784,0.04693645771537183,62.5,N/A
data_11_exponential,Unassisted,N/A,GradientBoost,0.7644072161920217,0.046674453957314906,62.5,N/A
data_11_exponential,Assisted,cluster_roberta,LogisticReg,0.6204212398085044,0.05429667855363701,55.55555555555556,N/A
data_11_exponential,Assisted,cluster_roberta,RandomForest,0.8339709669238689,0.04169676845671317,55.55555555555556,N/A
data_11_exponential,Assisted,cluster_roberta,GradientBoost,0.7721423197021086,0.04813930696873073,55.55555555555556,N/A
data_11_exponential,Assisted,cluster_bert,LogisticReg,0.6115781758896319,0.057220198346562876,55.55555555555556,N/A
data_11_exponential,Assisted,cluster_bert,RandomForest,0.8295373610369662,0.04511070427911955,55.55555555555556,N/A
data_11_exponential,Assisted,cluster_bert,GradientBoost,0.7611573951948799,0.04883538914089747,55.55555555555556,N/A
data_11_exponential,Assisted,cluster_minilm,LogisticReg,0.6199861463696418,0.04919692294417776,55.55555555555556,N/A
data_11_exponential,Assisted,cluster_minilm,RandomForest,0.8096349428646823,0.04590434807470045,55.55555555555556,N/A
data_11_exponential,Assisted,cluster_minilm,GradientBoost,0.7639476320686023,0.048118587056411796,55.55555555555556,N/A
data_11_exponential,Assisted,cluster_gatortron,LogisticReg,0.6001232265343036,0.05474602572730001,55.55555555555556,N/A
data_11_exponential,Assisted,cluster_gatortron,RandomForest,0.8128809514877378,0.04596103335790362,55.55555555555556,N/A
data_11_exponential,Assisted,cluster_gatortron,GradientBoost,0.7588316195358208,0.04885368742092252,55.55555555555556,N/A
data_11_exponential,Assisted,cluster_llama,LogisticReg,0.5982632056791384,0.061338461348788134,55.55555555555556,N/A
data_11_exponential,Assisted,cluster_llama,RandomForest,0.8145065893664991,0.04791396667337335,55.55555555555556,N/A
data_11_exponential,Assisted,cluster_llama,GradientBoost,0.762331712087568,0.0491001369419087,55.55555555555556,N/A
data_11_exponential,Assisted,cluster_t5,LogisticReg,0.6251305217312515,0.050875345393222034,55.55555555555556,N/A
data_11_exponential,Assisted,cluster_t5,RandomForest,0.8315514304848005,0.04649775996803993,55.55555555555556,N/A
data_11_exponential,Assisted,cluster_t5,GradientBoost,0.7634019516969726,0.0481911313282014,55.55555555555556,N/A
data_11_exponential,Assisted,cluster_ernie,LogisticReg,0.6454289955624902,0.052705542719594344,55.55555555555556,N/A
data_11_exponential,Assisted,cluster_ernie,RandomForest,0.8324534641976031,0.04658281052311733,55.55555555555556,N/A
data_11_exponential,Assisted,cluster_ernie,GradientBoost,0.7809010833650573,0.04984955566236416,55.55555555555556,N/A
data_87_quadratic,Unassisted,N/A,LogisticReg,0.6452306506314333,0.06098951050092313,13.157894736842104,N/A
data_87_quadratic,Unassisted,N/A,RandomForest,0.8825436452444841,0.03342431371309298,13.157894736842104,N/A
data_87_quadratic,Unassisted,N/A,GradientBoost,0.8631605435000043,0.054390360965631344,13.157894736842104,N/A
data_87_quadratic,Assisted,cluster_minilm,LogisticReg,0.6578959656068406,0.05834904188530725,12.820512820512821,N/A
data_87_quadratic,Assisted,cluster_minilm,RandomForest,0.8849606089858193,0.03298731713975401,12.820512820512821,N/A
data_87_quadratic,Assisted,cluster_minilm,GradientBoost,0.8598027769299881,0.05050623026985271,12.820512820512821,N/A
data_87_quadratic,Assisted,cluster_gatortron,LogisticReg,0.6937833544215488,0.06010632601717394,12.820512820512821,N/A
data_87_quadratic,Assisted,cluster_gatortron,RandomForest,0.884941009693945,0.03613360981869096,12.820512820512821,N/A
data_87_quadratic,Assisted,cluster_gatortron,GradientBoost,0.8583236485644261,0.04862911285704183,12.820512820512821,N/A
data_87_quadratic,Assisted,cluster_llama,LogisticReg,0.6538596957114542,0.058570853734054844,12.820512820512821,N/A
data_87_quadratic,Assisted,cluster_llama,RandomForest,0.885448355805738,0.03294648422698144,12.820512820512821,N/A
data_87_quadratic,Assisted,cluster_llama,GradientBoost,0.8598003394084455,0.05309256334236175,12.820512820512821,N/A
data_87_quadratic,Assisted,cluster_t5,LogisticReg,0.6567352104344407,0.05895349957287519,12.820512820512821,N/A
data_87_quadratic,Assisted,cluster_t5,RandomForest,0.8836865283489448,0.03447371500899923,12.820512820512821,N/A
data_87_quadratic,Assisted,cluster_t5,GradientBoost,0.8503085403739822,0.057031408571954816,12.820512820512821,N/A
data_87_quadratic,Assisted,cluster_ernie,LogisticReg,0.6531285425063491,0.05926198402679743,12.820512820512821,N/A
data_87_quadratic,Assisted,cluster_ernie,RandomForest,0.8818113436956854,0.034130759976890315,12.820512820512821,N/A
data_87_quadratic,Assisted,cluster_ernie,GradientBoost,0.8572579861951215,0.05273193154219505,12.820512820512821,N/A
data_87_quadratic,Assisted,cluster_roberta,LogisticReg,0.6500363760515119,0.05938908096389659,12.820512820512821,N/A
data_87_quadratic,Assisted,cluster_roberta,RandomForest,0.8864608900736222,0.03238305877231662,12.820512820512821,N/A
data_87_quadratic,Assisted,cluster_roberta,GradientBoost,0.8588745950181081,0.05269253758080188,12.820512820512821,N/A
data_87_quadratic,Assisted,cluster_bert,LogisticReg,0.6508701279447431,0.05966053745178123,12.820512820512821,N/A
data_87_quadratic,Assisted,cluster_bert,RandomForest,0.8832421034213175,0.03554839651329182,12.820512820512821,N/A
data_87_quadratic,Assisted,cluster_bert,GradientBoost,0.8576621959152275,0.05298984212164693,12.820512820512821,N/A
data_2_linear,Unassisted,N/A,LogisticReg,0.9661783066076398,0.019581355069600438,125.0,N/A
data_2_linear,Unassisted,N/A,RandomForest,0.9848833160242216,0.01085718476479134,125.0,N/A
data_2_linear,Unassisted,N/A,GradientBoost,0.9784217476722677,0.013602021562383028,125.0,N/A
data_2_linear,Assisted,cluster_t5,LogisticReg,0.923785722116223,0.031291475142976144,100.0,N/A
data_2_linear,Assisted,cluster_t5,RandomForest,0.980768272665981,0.010951553658495263,100.0,N/A
data_2_linear,Assisted,cluster_t5,GradientBoost,0.9749577556996697,0.01600382781429615,100.0,N/A
data_2_linear,Assisted,cluster_e5_small,LogisticReg,0.9482527618749218,0.02496608310495527,100.0,N/A
data_2_linear,Assisted,cluster_e5_small,RandomForest,0.9820355438517347,0.01035585670299708,100.0,N/A
data_2_linear,Assisted,cluster_e5_small,GradientBoost,0.9789616391852631,0.013227892698044596,100.0,N/A
data_2_linear,Assisted,cluster_roberta,LogisticReg,0.9313215178467678,0.03445642047821071,100.0,N/A
data_2_linear,Assisted,cluster_roberta,RandomForest,0.9812463687473618,0.011448749574772864,100.0,N/A
data_2_linear,Assisted,cluster_roberta,GradientBoost,0.9780327887569051,0.013996037123246126,100.0,N/A
data_2_linear,Assisted,cluster_bert,LogisticReg,0.9107696650736788,0.0311679091679526,100.0,N/A
data_2_linear,Assisted,cluster_bert,RandomForest,0.9817232842750166,0.010610995623094834,100.0,N/A
data_2_linear,Assisted,cluster_bert,GradientBoost,0.9770512580084136,0.014743436225105872,100.0,N/A
data_2_linear,Assisted,cluster_minilm,LogisticReg,0.9287277467827069,0.03219275925725032,100.0,N/A
data_2_linear,Assisted,cluster_minilm,RandomForest,0.9855069150920108,0.009743391560167201,100.0,N/A
data_2_linear,Assisted,cluster_minilm,GradientBoost,0.9777114936588194,0.016161604656862342,100.0,N/A
data_2_linear,Assisted,cluster_gatortron,LogisticReg,0.9063048378930735,0.031190607760252977,100.0,N/A
data_2_linear,Assisted,cluster_gatortron,RandomForest,0.9824971048466702,0.00991127051132194,100.0,N/A
data_2_linear,Assisted,cluster_gatortron,GradientBoost,0.9762788512822214,0.015824810295418,100.0,N/A
data_2_linear,Assisted,cluster_ernie,LogisticReg,0.9285140427211444,0.029992919330887283,100.0,N/A
data_2_linear,Assisted,cluster_ernie,RandomForest,0.9824949987077687,0.011816411342061569,100.0,N/A
data_2_linear,Assisted,cluster_ernie,GradientBoost,0.9779648527486264,0.014250089118302696,100.0,N/A
data_2_linear,Assisted,cluster_llama,LogisticReg,0.9425474604408194,0.027637341094600476,100.0,N/A
data_2_linear,Assisted,cluster_llama,RandomForest,0.9799920578620386,0.010868239171472213,100.0,N/A
data_2_linear,Assisted,cluster_llama,GradientBoost,0.9775048643755343,0.01387336550644046,100.0,N/A
data_47_cubic,Unassisted,N/A,LogisticReg,0.7002382376018937,0.05399899886364053,22.727272727272727,N/A
data_47_cubic,Unassisted,N/A,RandomForest,0.8847047111764865,0.03535461878644086,22.727272727272727,N/A
data_47_cubic,Unassisted,N/A,GradientBoost,0.9572473529352042,0.028291909949145884,22.727272727272727,N/A
